total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
3,0.011194029850746268,261544862.0,0.0030859167342592877,15114031.0,261544862.0,15114031.0,0,0.0,3,perf_instructions
6,0.06,517029992.68000185,0.006000140124277821,241426209.97212,562908451.6000061,86596568.3999939,1,0.2,5,perf_instructions
4,0.005979073243647235,36292974.666666664,0.002366890484007858,16250700.11636917,34760454.0,19858661.0,1,0.3333333333333333,1,perf_branches
5,0.018115942028985508,125225797.125,0.007909317047337858,70366316.42719366,133900826.0,123843318.875,2,0.5,2,perf_branches
4,0.032520325203252036,44220825.0,0.0028320829728788843,38777263.04405437,24692649.5,44379071.25,1,0.3333333333333333,4,perf_branches
3,0.017543859649122806,52505751.0,0.003375137418705413,6487462.800001144,52505751.0,6487462.800001144,0,0.0,5,perf_branches
6,0.06060606060606061,144449579.63340002,0.08247372957862426,54735303.51869746,136424164.84699988,50858332.41199994,1,0.2,1,weights
3,0.075,84825877.66324997,0.05640097191855211,72556767.59424996,84825877.66324997,72556767.59424996,1,0.5,2,weights
4,0.36363636363636365,57947380.30175003,0.03596583939914998,39606054.44584425,43911161.580250025,46959533.07000005,1,0.3333333333333333,4,weights
4,0.00641025641025641,130958765.33333333,0.004946883794390334,119649025.93971053,103548739.0,144604121.5,1,0.3333333333333333,1,perf_L1_dcache_loads
6,0.018691588785046728,119805056.8,0.004470947206117042,67028883.32183509,94650455.0,29966996.5,1,0.2,2,perf_L1_dcache_loads
6,0.031578947368421054,122652885.6,0.004533538600179443,153954372.25700963,42706190.0,65281442.33333206,1,0.2,3,perf_L1_dcache_loads
3,0.013043478260869565,79415750.375,0.002977697407627621,46354165.125,79415750.375,46354165.125,1,0.5,4,perf_L1_dcache_loads
2,0.0125,266606616.3999977,0.009962329351077388,0.0,266606616.3999977,0.0,0,0.0,5,perf_L1_dcache_loads
6,0.01729106628242075,1226.3,0.0059359260756233975,1415.3147565117802,403.0,1774.5,2,0.4,2,perf_faults
3,0.10714285714285714,14966886.86716652,0.011968323511565213,12627288.641833544,14966886.86716652,12627288.641833544,1,0.5,3,weights
